stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
confirmation,2909,1,0.9090324893451303,0.9066141373573506,0.8866835832595825,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,2,0.8574259090280492,0.8530969372696479,0.85039883852005,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,3,0.9361353458259107,0.9312866161668852,0.9098695516586304,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,2909,4,0.9248049892327997,0.9216290803798383,0.9119085669517517,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,0,0.8517605017633204,0.8485172665169114,0.7954606413841248,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,1,0.8734730032180026,0.8711099999670062,0.8689786195755005,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,2,0.8653899358103326,0.8616982723836972,0.8413341641426086,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,3,0.9194096434592649,0.9145249565769513,0.8901553750038147,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,4211,4,0.9111442781025862,0.9065295778897646,0.9002687931060791,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
confirmation,1701,0,0.847416637346378,0.8451200571072746,0.7899496555328369,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,1,0.8679799128502771,0.8653365786470562,0.8645332455635071,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,2,inf,inf,0.8309952020645142,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,3,0.8978277301614822,0.8951466880276137,0.8908162713050842,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,4,0.8735344676553221,0.8708580238184374,0.8744176030158997,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,0,0.8389681942504584,0.8351110980818983,0.7841450572013855,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,1,0.89045906424035,0.8879898033534162,0.8766164779663086,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,2,0.8417726916499355,0.837907227739783,0.8430817723274231,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,3,0.8807386715808762,0.877079729222668,0.8758766055107117,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,4,0.880790711329088,0.8775945075219849,0.8726717829704285,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,0,0.8490734077386044,0.8454974430639901,0.7918635606765747,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,1,0.8877695676886167,0.8855508059629023,0.8747838139533997,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,2,0.859105484160046,0.8553075062587489,0.8420928120613098,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,3,0.9253652492433824,0.9200313142134708,0.8962186574935913,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,4,0.8842542772321663,0.8790750688628765,0.8783037662506104,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
