stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
stage2,1701,0,0.8366735311044229,0.8327882687088071,0.7995734810829163,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,1,0.882015681301099,0.8785355721464712,0.8795356154441833,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,2,0.8325819187689815,0.8270231782275931,0.8519715666770935,32,16,0.0003,1.0,0.0001,0.5,64,0.08,0.5,0.0,0.75,0.5,0.5,0.8,0.8,0.05,electronic_local
stage2,1701,0,0.8671949624360704,0.8635227236595976,0.8054919242858887,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
stage2,1701,1,0.8758204131843409,0.8717608750149237,0.8752050399780273,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
stage2,1701,2,0.8702436432553333,0.8646594175145363,0.8550606966018677,64,16,0.003,0.1,1e-05,1.0,128,0.15,0.5,0.01,0.6,0.5,0.2,0.8,0.5,0.05,local_environment
confirmation,1701,0,0.8172966601611747,0.8151926454059004,0.7802953720092773,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,1701,1,0.8707401025188571,0.8688875511366223,0.8773086071014404,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,1701,2,0.8157756303588533,0.8131066097949986,0.8283910751342773,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,1701,3,0.9012930866981408,0.8978709135980785,0.8890998959541321,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,1701,4,0.8934349435309866,0.8912180484552631,0.904128909111023,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,2909,0,0.8391157424388903,0.8358727871189408,0.7846652865409851,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,2909,1,0.9002154104018506,0.8974206005541213,0.8857359290122986,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,2909,2,0.8411125887943531,0.8378308034143431,0.840714156627655,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,2909,3,0.895430929823574,0.8921844212753633,0.8864872455596924,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,2909,4,0.8865724158585199,0.8830397004236504,0.8880987167358398,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,4211,0,0.8089884472063938,0.806827820996081,0.7696278095245361,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,4211,1,0.8864250945449864,0.8842490547671817,0.8773190379142761,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,4211,2,0.8237071938549377,0.8194609500419815,0.8363838791847229,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,4211,3,0.8940725292039808,0.8895911494359223,0.877866268157959,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,4211,4,0.8889372730365153,0.8841127121124033,0.8971958160400391,125,16,0.003,1.0,1e-05,1.0,64,0.15,0.5,0.005,0.75,1.0,0.8,0.8,0.2,0.05,electronic_local
confirmation,1701,0,0.8406114882134843,0.8382155339684435,0.7926322817802429,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,1701,1,0.8883988523241342,0.8861522934910031,0.8758862614631653,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,1701,2,0.8144294341495771,0.8125887790955378,0.8343504071235657,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,1701,3,0.8838598839668645,0.8806239502693658,0.8756744265556335,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,1701,4,0.8722402252301199,0.8696687631201572,0.8780609965324402,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,2909,0,0.8435942722567197,0.840411723622732,0.794450044631958,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,2909,1,0.8639441117849934,0.8615268534489684,0.8758280873298645,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,2909,2,0.8297802680172005,0.8260677374039982,0.8232725858688354,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,2909,3,0.9250312117975963,0.9206967780276836,0.8948108553886414,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,2909,4,0.8990592920726679,0.8951346386108818,0.8960704803466797,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,4211,0,0.852939401715085,0.8497791768717238,0.8013948798179626,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,4211,1,0.8816447608782957,0.8787939974146088,0.8685696125030518,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,4211,2,0.8366811236209959,0.8319280418923228,0.842818558216095,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,4211,3,0.9156395363477959,0.9108043423537213,0.8990092277526855,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
confirmation,4211,4,0.8836535231079365,0.8792643529372861,0.8946266174316406,500,16,0.003,1.0,1e-05,0.5,64,0.15,1.0,0.0,0.75,2.0,0.2,0.5,0.5,0.3,periodic_valence
