stage,seed,fold,validation_ma_st_rae,validation_point_ma_st_rae,validation_rmse,generations,hidden_channels,ca_lr,ridge,ca_l2,gradient_clip,batch_molecules,update_scale,init_scale,initial_noise,support_fraction,bond_temperature,dyn_a,dyn_b,dyn_c,dyn_d,atom_feature_profile
confirmation,2909,3,0.8878861798968692,0.8826863531614499,0.8952996134757996,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,2909,4,0.8951887961529187,0.8917020619187607,0.8842257261276245,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,0,0.8569348663939728,0.8539670193847219,0.7980526685714722,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,1,0.8879881264336849,0.8859012743489407,0.8811697363853455,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,2,0.8192276749502637,0.815893693643357,0.8337505459785461,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,3,0.8940142170985085,0.8896001713091072,0.8849203586578369,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,4211,4,0.9001240608175443,0.8951909711160428,0.8956637382507324,125,16,0.003,1.0,1e-06,1.0,128,0.4,0.5,0.0,0.75,2.0,0.5,0.5,0.2,0.3,periodic_electronic
confirmation,1701,0,0.8536015986471461,0.8512591678207645,0.8083069920539856,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,1701,1,0.9113642507353975,0.9096220911130058,0.8953928351402283,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,1701,2,0.843098629099595,0.8406806307074451,0.8478702306747437,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,1701,3,0.9024401449940492,0.8993036964590508,0.901248037815094,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,1701,4,0.9023402053634626,0.8996406159966136,0.9043078422546387,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,2909,0,0.8555479288631131,0.8524434986745127,0.7971640825271606,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,2909,1,0.9379686975373169,0.9355158321777147,0.9062212705612183,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,2909,2,0.8652573313484979,0.8613980091439349,0.8577705025672913,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,2909,3,0.906666903648861,0.9034740265762737,0.8954726457595825,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,2909,4,0.9011279863851769,0.8971738851636966,0.9020937085151672,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,4211,0,0.8798629202864936,0.8769177086882755,0.8260570764541626,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,4211,1,0.9244547873016972,0.9212306258310441,0.907801628112793,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,4211,2,0.8863044432257737,0.8826802309018039,0.8804309368133545,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,4211,3,0.9499887577559494,0.9458376803179728,0.9242841005325317,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
confirmation,4211,4,0.9219533960401236,0.9165883661892688,0.9176276922225952,250,8,0.0003,1.0,0.0001,1.0,64,0.25,0.5,0.0,0.6,2.0,0.5,0.2,0.5,0.05,electronic_local
